comment_counter,article_id,data_type,is_empty,ID,parentID,status,text,edited,timestamp,isModerator,threadID,TotalVotes,highlightGroups,moderatorEdit,negVotes,streamId,vote,descendantsCount,threadTimestamp,flagCount,posVotes,sender_isSelf,sender_loginProvider,author
source1_14564780_19_1,14564780,comment,N,ae2f30c91a6f4a0a90988cf796b53856,e5056eb39a2c455995431192228b8a84,published,"formerlyrbfromcalgary - it's a little surprising to hear oil reps play the 'poor little me, I'm a victim' card and quite tiresome.You can continue to play games or move to address the situation. THe game playing, including buying a PM, is costing you much more than the clean up would.  And your soul would probably be less compromised.",False,1380302470179,False,e5056eb39a2c455995431192228b8a84,4,[],,1,14564780,none,,0,0,5,False,Site,sirencall
source1_14565840_0,14565840,comment,N,317aca18190e473fa97e3c6df13597eb,,published,"Make no mistake Barbara, the majority of Canadians understand very well why Turkey is treated like an unrepentant genocide denying backwater. If Turkey's unimportant status bothers its radicalized nationalists and their foolish enablers here in Canada then perhaps these folk should be reminded that Canada's trust and respect are earned not given. As the largest prison for journalists, an occupier of stolen land and a denier of the Armenian genocide, Turkey's outsider status is justifiable.When the Turkish government decides to join the rest of the civilized world, Canada may take its pleas for attention more seriously. Until then, Barbara should consider working for more noble causes that promote Canadian values of tolerance and human rights instead of allowing herself to be used for a cheap publicity stunt.",False,1380513546568,False,,5,[],,,14565840,none,,1380513546568,0,5,False,Site,SAE
source1_14565840_1,14565840,comment,N,8107853612ab418e8bf0b137f521427d,,published,"While Ms McDougall was busy drinking politcally correct kool aid, Turkey has devolved into a seriously religious society. It now has a greater ratio of mosques  to citzien than virtually anywhere else in the Ummah and it 'boasts' of the highest incarceration rate of journalists anywhere. Pity she dosen't move there.   ",False,1380302028095,False,,5,[],,3,14565840,none,,1380302028095,0,8,False,Site,henrikus
source1_14565840_2,14565840,comment,N,123b6ff57a5c4f0ab7c0cf0ea6c43336,,published,"Gee, could it be that they jail more journalists than any other country?  Or maybe its their fascist iron handed government?  Perhaps its is the oppression of Kurds and other minorities?  Possibly its the anti-semetic polices of its prime minister?  Or maybe its because it's an Islamic backwater?  Make no mistake Barb - Turkey is not an ally.",False,1380342823082,False,,3,[],,,14565840,none,,1380342823082,0,3,False,Site,Joe Blow
source1_14565840_3,14565840,comment,N,05cd4710289d460ea8ec6e6f3bdb0d09,,published,"Turkey might be an important partner to the western world, but it is mainly looking after its own interests which determine its stance in every single case. It's important to revisit our history knowledge and correct a plethora of incorrect information in the above analysis, which obviously advocates in favor of Turkey but it's only based on the personal feelings of the author.Fact 1: Turkey took sides with the Germans during the 1st World WarFact 2: Turkey was neutral during WW2 but joined the allies the last few days of the warFact 3: Turkey committed a genocide against the Greek Pontians, between 1914 and 1923, exterminating around 900,000 people, displacing many moreFact 4: Turkey committed a genocide against Armenians, between 1914 and 1922, exterminating around 850,000, displacing many moreFact 5: Turkey invaded Cyprus, an independent country in 1974,  as a guarantor , to 'protect' the 18% of the islands' Turkish population.  No Turkish Cypriots were harmed or even arrested, during the coup which only concerned the Greek majority of 80%+Fact 6: Turkey still occupies 40% of the island and has transported thousands of settlers to occupy stolen land and homes of people  Fact 7: More than 50% of the Turkish Cypriots have emigrated to UK after the Turkish invasion, which obviously says something about the 'protection'Fact 8: Turkey is 95% in Asia and 5% in EuropeFact 9: 99% of Turks are MuslimFact 10: The Ecumenical Patriarch of the Greek Orthodox religion is historically based in Istanbul, since the Byzantine times, but the Theological school is not allowed to operate and freedom of speech is suppressedDo you sincerely think this is a European country???",False,1380309389685,False,,3,[],,3,14565840,none,1,1380401389958,0,6,False,Site,demcondct
source1_14565840_3_0,14565840,comment,N,f1035f5b6276431783300789e68e0808,05cd4710289d460ea8ec6e6f3bdb0d09,published,"So let me get this straight... 1) Facts 1-4 are based on events that happened 100 years ago. Would you thus argue that because Canada turned away Jewish refugees in WW2, or because we forced Chinese migrants to work in slave-like conditions on the most dangerous parts of the CN railroad, that Canada should likewise not be considered a modern, democratic society? Right.2) Fact 5 is a pretty skewed interpretation of events. It was Greece's military junta that ordered the coup, with the aim of uniting all of Cyprus (including the many scattered areas where the Turks lived) with Greece itself. Thus Turkey's were initially consistent with the 1960 treaty. Fact 6 is at least partly true, so there's your first valid point. As for fact 7, lots of Greek Cypriots have emigrated to the UK as well; your point?3) Fact 8: Um... okay? Cyprus is 0% in Europe, and yet they have EU membership. Again, I'm not really sure what your point is.4) Fact 9: I really fail to see how this supports your argument at all, and if anything makes me less inclined to take you seriously. Bosnia and Herzegovina are 45% Muslim, and they are well on their way to EU membership. The EU has no religious affiliation (the likes of Merkel have tried and failed to change this) and should never favour one religious group over another. Turkey has had its issues with religion, but by and large they are a secular society and have been for longer than, say, Canada, the UK, or France.5) Fact 10: Okay, here's your second valid point. I completely agree that Turkey has progress to make when it comes to freedom of expression. But they have been making progress, and if Europe (particularly Germany) doesn't continue to explicitly state they will never want Turkey, they might even have incentive to keep going.So I agree that Turkey is not yet ready for full EU membership, but given their incredible diplomatic and economic potential, the depth of reform and development they have engaged in, and their cultural and historical ties to the rest of the European continent (to which they belong, despite your crude insinuations otherwise), it would be a mistake to cast them aside as so many would have us do.",False,1380401389958,False,05cd4710289d460ea8ec6e6f3bdb0d09,-1,[],,3,14565840,none,,0,0,2,False,Site,Common Nonsense
source1_14565840_4,14565840,comment,N,4badad8011814a9a966e12c6ff8f3c8b,,published,"Yes, lets conveniently leave out the little bit about their continual denial of the Armenian Genocide.",False,1380303639965,False,,3,[],,3,14565840,none,2,1380518077552,0,6,False,Site,Winston Smith
source1_14565840_4_0,14565840,comment,N,0b1ed35d8e4644e0a94865af58e0dec0,4badad8011814a9a966e12c6ff8f3c8b,published,That was under the Ottaman empire and it is pointless to bring up that matter now. It is also if no interest to Canada.,False,1380325326418,False,4badad8011814a9a966e12c6ff8f3c8b,-3,[],,4,14565840,none,,0,0,1,False,Site,Steve M.
source1_14565840_4_1,14565840,comment,N,ffbb257af44843c3b238fc194e948710,4badad8011814a9a966e12c6ff8f3c8b,published,"And the Holocaust was committed under the Nazi's Steve, do you really think its denial today render it 'pointless' as well? The denial of genocide concerns us all, Canada included.",False,1380518077552,False,4badad8011814a9a966e12c6ff8f3c8b,2,[],,,14565840,none,,0,0,2,False,Site,SAE
source1_14565840_5,14565840,comment,N,6a1d4b5ed25a40cf8d45d02d945468d1,,published,"oh, and it took half of cyrpus away for its own.  half a country!  invaded and occupied for decades!",False,1380298789037,False,,3,[],,2,14565840,none,1,1380329729039,0,5,False,Site,perryrants
source1_14565840_5_0,14565840,comment,N,dd38ba67dbd34ad3a80519a27fd8dd87,6a1d4b5ed25a40cf8d45d02d945468d1,published,And what about Greek Cypriots rounding up Turks and outright committing massacres on them prior to that? The UN stood by doing nothing about it so Turkey had no choice than to invade. Besides a few years ago there was a reunification vote that the Greek Cypriots rejected and the Turks favored. So you expect the Turks to simply lie down and die? ,False,1380329729039,False,6a1d4b5ed25a40cf8d45d02d945468d1,-1,[],,1,14565840,none,,0,0,,False,Site,Chettone
source1_14565840_6,14565840,comment,N,4bb94c3a86034fe6ae9356f9baf94aaa,,published,hmm. it hates christians. it won't allow freedom of religion.  what else can i enlighten you on.,False,1380298719865,False,,3,[],,7,14565840,none,,1380298719865,0,10,False,Site,perryrants
source1_14565840_7,14565840,comment,N,5e6633356c104e5396dc3738f3b958fe,,published,"I’m always willing to forgive fledgling “historians” or minor columnists when they make minor errors. Generally, even the least informed of them knows the main events – the ones that the “real” historians readily acknowledge consensus was reached on long ago. But this woman has written a marketing plea for a country that has butchered over 2 million of its own Christian citizens. And she is accusing the Western world of being racist towards Turkey!!!  And just to compound her apparent historical illiteracy, she wants Canada to support a criminal, racist nation that, almost 100 years later, still denies the mass murder of its own Christian population. How does she expect Canada to support a racist country that denies the murder of its own people when Canada acknowledges it in spite of Turkey’s protestations?",False,1380476233920,False,,2,[],,,14565840,none,,1380476233920,0,2,False,Site,Pearl8
source1_14565840_8,14565840,comment,N,de5050addac34edeaedf2d51825ef264,,published,"Even after the modernisation and secularisation of Turkey by Ataturk, Turkey still committed the Armenian Genocide in 1915, which the Turkish government continues to deny. Today Turkey still oppresses and harrasses non-Muslims. But we could argue that no country is without stain.  As an admirer of much of Turkish history and culture I am saddened that prime minister Erdogan is being seduced by a violent 7th-century ideology which has no place in the modern world and which is bit by bit deforming Turkish society. There are in fact two parts of Turkey: the primitive, mainly eastern and rural part, which seeks refuge in this ideology, and to whom Erdogan panders and the other part which is urbane and educated, and seeks to integrate itself into this complex world. Keep your fingers crossed regarding the outcome.  ",False,1380309668785,False,,2,[],,2,14565840,none,1,1380325279415,0,4,False,Site,Raskolnikov
source1_14565840_8_0,14565840,comment,N,53353b01ad8f45ffb3f1ae5e11481b4e,de5050addac34edeaedf2d51825ef264,published,"Your facts are dead wrong. Too bad history is not your strong suit. In 1915, Turkey was under the rule of the Ottaman empire.  Kemal Ataturk did not take control of Turkey until 1923. So, whatever happened to the Aremians in 1915 was under the Ottamans and is of no concern whatsoever to Canadian people. It is pointless to punish Turkey today for that situation.",False,1380325279415,False,de5050addac34edeaedf2d51825ef264,-2,[],,2,14565840,none,,0,0,,False,Site,Steve M.
source1_14565840_9,14565840,comment,N,b94794c421ba425aa785b7ec70cbe014,,published,"No surprise on my part that the French would snub the Turks at NATO meetings. In my experience, the French people are generally arrogant and very rude. Talk to many people who have visited Paris. I've just had the misfortune of meeting up with them in Ireland, where they were much more obnoxious than any Americans I have met in Europe.",False,1380325707161,False,,0,[],,1,14565840,none,,1380325707161,0,1,False,Site,Steve M.
source1_14565840_10,14565840,comment,N,200dea29f1654a4a97274ee094d56ea9,,published,"Generally agree.  Turkey has many flaws but as the closest to a secular democratic country within the Muslim world its best to work with them as at least it would put an end to the idea the West is hostile to Muslims.  Rather we are hostile to dictatorships with atrocious human rights records which includes most Muslim countries.  As for joining the EU, I think the biggest obstacle is one of the fundamental rights as an EU citizen is the right to move freely and live and work anywhere.  Since Turkey is still poorer than many EU countries particularly the Northern ones many are worried they would be swamped with people from there and no way to control the numbers.  I should also note that David Cameron has been a big backer of Turkey's membership, so while France and Germany oppose it, Britain supports it.That being said at the end of the day, the EU should be dissolved and they should have a free trade agreement like we have in North America or like Norway and Switzerland have with the EU.",False,1380315845249,False,,0,[],,2,14565840,none,,1380315845249,0,2,False,Site,monkey121
source1_14565840_11,14565840,comment,N,4f09bfe4c9534839a6e0ee1d3c05906e,,published,"Let me counter the the erroneous and prejudicial comments of demcondct. Supposed fact 1:True, Turkey unfortunately sided with Germany in WW I, but such a decision was a result of the corrupt and declining Ottoman Empire of the time, and the arrogant attitude of Britain which took hard earned money from Turkey for a dreadnought, but reneged on the deal at the outset of WW I before Turkey allied with Germany. Britain did not return the money which was raised by the populace of Turkey, and did not supply the ship. Germany then offered such to Turkey with of course the strings to support Germany and the Pasha and Ottoman hierarchy accepted. Fact 2: Turkey needed to protect and confirm its borders at the end of WW II from an aggressive Russia to avoid another debacle of western interference and Soviet occupation at the end of the war. In fact, Russia similarly declared war on Japan at the very end to extend its influence and possession of Japanese islands.Fact 3: Greece was occupying western Anatolia during WW I, and was given the area as an occupation zone in a divided Turkey after the war much the way Germany was divided into occupation zones after WW II. The British, French and Italian zones were surrendered shortly after to the new Turkey under Ataturk, but the Greeks wanted to annex western Anatolia as part of Greece. Turkey had to fight to throw the Greeks off their mainland. The Greeks were their enemy from 1914 to 1923. It was war!Fact 4: Turkey was fighting for its life against Russia in WW I and the Armenians sided with Russia, basically stabbing Turkey in the back. Armenian populations in western Turkey were not attacked.  It was messy and thousands of Armenians and Turks were killed, but it was not genocide! Fact 5: Cyprus is closer to Turkey than it is to Greece or any part of Europe. The Greeks wanted all of Cyprus, to annex it under the banner of ENOSIS (unity with Greece). Civil strife ensued and Turkey went over to protect the Turkish area of Northern Cyprus, a split which has not been resolved and just further complicated when Greece sponsored Cyprus for EU membership.Fact 6: Both Turkish people in the south and Greeks in the north were exchanged. Fact 7: There is an inconsistency in the accusation that thousands of Turkish settlers occupy 'stolen 'land, yet more than 50% of Turkish Cypriots supposedly emigrated to the U.K. (Any similarity to Palestinian and Israeli claims?)Fact 8: See my comments in Fact 5 in that at least part of Turkey is in Europe and as such can play a very beneficial role. Cyprus is nowhere near Europe! It is closer to Turkey, Syria Lebanon and Israel.Fact 9: So what? See Fact 10 below.Fact 10: Ataturk moved the capital of modern Turkey out of Istanbul to Ankara to get out from under the influence of the Caliphate and the Muslim hierarchy to make Turkey a democratic secular state.I agree with the article of Barbara McDougal.",False,1380342800797,False,,-1,[],,1,14565840,none,,1380342800797,0,,False,Site,matelot
source1_14565840_12,14565840,comment,N,710a6133e53248faa271c2bf6564f84b,,published,First time in a long while that the Globe has published a sensible article about Turkey.,False,1380334922577,False,,-1,[],,2,14565840,none,,1380334922577,0,1,False,Site,OldBanister
source1_14565840_13,14565840,comment,N,af02c86dffb043f6820d7db297716b7a,,published,I was recently in Turkey and could not believe the progress I've seen. Last time I visited was 15 years ago and the difference now to then is like day and night. I was impressed with how clean the country had become and how polite the people were.,False,1380330114102,False,,-1,[],,3,14565840,none,,1380330114102,0,2,False,Site,Chettone
source1_14565840_14,14565840,comment,N,b08003589c984cd6af97afff6e7bdfa9,,published,"I am a Turkish Canadian Christian born and raised in Turkey. As a minority you face persecution and the country has many human rights violations but the West needs not to ostracized Turkey. As with the Syrian example there needs to be talks, guidance, and direction for Turkey to improve itself. I live in the West but I really appreciate the cultural diversity, and great things Turkey offers. I have been ostracized being Turkish born on my passport by Greece, Germany, and Malta when I traveled to those lands. Turkey is not European rather a mix of Asian and European cultures. I would liked Turkey to Lebanon where many cultures, languages, and religions reside together.  ",False,1380329027538,False,,-1,[],,2,14565840,none,,1380329027538,0,1,False,Site,TheEdmontonImmigrant
source1_14565840_15,14565840,comment,N,e3ec3eb319264a49be7ff5f0d05fbada,,published,"Many good points Barbara, but some clichés from the past too.Greece hasn't been Turkey's nemesis for a long time, Greece is one of Turkey's larger backers for entry in the EU and has recently made it far easier for the rapidly growing numbers of Turks going to Greece on vacation.  I was on Lesvos this summer and was amused to be handed a menu which was only in Greek and Turkish.The first world war was a terrible time for everyone, the Ottoman Empire included.  While the West invaded from the West (Gallipoli) the Russians invaded from the East and the Armenians in the east rose up to try to claim independence from the Ottoman Empire as many others did before them.  Hundreds of thousands died; Armenians, Turks, Russians and Kurds, mostly of starvation and cold including most of the Ottoman soldiers who deployed.  It wasn't a genocide, it was a war and civil war and most of the Armenians died on the march while being 'Ethnically Cleansed' from the area due to lack of provisions which the Ottomans were supposed to provide but didn't and couldn't - they should have realized that and it was criminal not too.  The Armenians at that time made up a significant proportion of the population, especially in the East and in Istanbul.  Some Armenians in Istanbul rose up too, but not too many and there was no large scale persecution of Armenians in Istanbul.It was 'Enosis' the union with Greece which was promoted by the Archbishop Makarios and the junta of army colonels which ruled at the time that caused Cyprus to explode.  Such a union was prohibited by the constitution which the British left in place, part of which was that the Greeks, Turks and British were guarantors of the constitution.  The Greeks made up 2/3 of the population, the situation was out of hand when Turkey invoked it's right to act according to the constitution and invaded.  They took the predominantly Turkish Cypriot northern part and then stopped.  Look at the map and also realize that Turkey's population and armed forces were a lot stronger than those of the combined forces of Cyprus and Greece.  Turkey could have continued and taken the entire island - but they stopped.  The EU made a huge mistake when they let Greek Cyprus into the EU, they should have said 'unify your island then come and talk to us'.  That would have ended the problem.  Instead they said we'll solved the problems after we join, then in an EU/UN sponsored referendum designed to unify the island under a Greek Cypriot President and a Turkish Cypriot PM, the Greeks voted no and the Turks yes, much to the embarrassment of the EU.  So enough about the Turks invading.The head of Greek Orthodox Church is in Istanbul, Turkey.  The Turks don't hate Christians, that's why millions of them visit and re-visit from Europe and North America every year.certainly the centre-right Ak Party has moved tentatively away from the secular state, it's too bad the corrupt parties of the centre left and centre right let them do it. ",False,1380305371395,False,,-2,[],,3,14565840,none,,1380305371395,0,1,False,Site,Gordon Roy Walker
source1_14567958_0,14567958,comment,N,1c9ea61fed9249058ed39ba8732fbfd9,,published,Agree completely. Also would had performing a hysterectomy for fibroids when Uterine Artery Embolization does the job on an out patient basis with little risk of infection or other complications as compared to major surgery.,False,1380644779632,False,,1,[],,,14567958,none,,1380644779632,0,1,False,Site,Eleanor G
source1_14567958_1,14567958,comment,N,3133ed688950420097e5ef6e3103c981,,published,"I agree. But for mild and even for some advanced symptoms also exist alternative solutions/preventive healing options that could avoid many patients from visiting an M.D.. M.Ds could refer patients to alternative/preventive healing options that could fit or complement a formal medical treatment. But first alternative medicine would need to be properly standardized, recognized and very well regulated to avoid misrepresentation and fraud.",False,1386607177242,False,,0,[],,,14567958,none,,1386607177242,0,,False,Site,Honest_Feedback
source1_14567958_2,14567958,comment,N,db14b610a73949c193de5585cf502cf4,,published,"If I take the time to explain to a patient why certain tests or procedures are not of any value, then plan a strategy of treatment based on the current best evidence, the patient will go to the nearest walk in clinic and get the tests, antibiotics, they want. ",False,1380705703662,False,,0,[],,,14567958,none,,1380705703662,0,,False,Site,muddy water
source1_14568848_0,14568848,comment,N,c089444977184dfc8d10456df7be0a27,,published,"It is good to see everyone's viewpoint but the actual mindset of the Jaffna Tamils certainly differ. During pre-1958, Tamils never thought of a separate state as Rule of Law, Justice, Law Enforcement authorities and democratic institutions were intact. With the 1958 race riots, pro Sinhala Buddhist Chauvinism was exposed, thereafter steadily increased large scale attacks on the Tamils. After the genocide of the Tamils in 2009, no one can expect the Tamils to work with the alleged war criminal regime and no reconciliation is possible without accountability. When Journalists, Human rights activists and those who demand for Justice are in life danger, how can one expect to work or support the regime? For the sake of writing anyone can write of greener pastures but the ground reality is different. Tamils have no other choice and voted for Wigneswaran. The same Tamils supported the rebels. Only Time will tell us how the International community concludes on accountability for lasting peace!",False,1380369441952,False,,4,[],,1,14568848,none,,1380369441952,0,5,False,Site,Abdul
source1_14568848_1,14568848,comment,N,ae76bb69b138429f83e4ba736f11d799,,published,"In complete agreement with Abdul.What the Globe fails to recognize is that, one can't easily buy Tamils' vote. If Rajapakse couldn't buy their votes by building few roads, Harper certainly isn't going to be able to buy Tamils' vote by 'boycotting' a meeting that hardly ever results in anything meaningful in terms of improving peoples' lives or holding war criminals and genocidal maniacs to account.Tamils in Sri Lanka's north didn't forget what was done to them. I doubt Tamils in Canada will forget the Harper government's attitude towards them and how the Harper government endorsed what was happening in Sri Lanka by keeping silent, and treated them like terrorists, when in fact they were begging for action when tens of thousands of their families and friends were being murdered by Rajapakse. If at any time Tamil Canadians can learn anything from Tamils in Sri Lanka, then this is it. They showed those misguided Tamil Canadians  and the Harper government, who insisted Tamils in Sri Lanka do not want what Tamil Canadians are pressing for. This clear collective mandate from Tamils in Sri Lanka's north should be a lesson for all the skeptics, including those misguided Tamils in the diaspora and the Harper government.Boycotting an insignificant meeting by Harper is too little too late.  Ask any Canadian about the Commonwealth meeting and ask how much they know about it. It's a joke.",False,1380385783471,False,,3,[],,1,14568848,none,,1380385783471,0,4,False,Site,Christina_D
source1_14568848_2,14568848,comment,N,0f25d0aafdee409fad9d3b47d4f872ef,,published,"It is shocking for this article as it is advocating to visit an alleged war criminal who has no respect for rule of law, democracy, freedom , human rights and Justice. Canada in a way responsible for the genocide of the Tamils by banning the LTTE (but supporting the Syrian rebels) that was trained and aided by the famous Mrs. Indra Gandhi,(former Indian PM), MGR and other progressive leaders of India as they knew the mindset of the alleged Sinhala Buddhist Apartheid regime and that's what exactly happened now. Genocide of the Tamils! Now after helping the Rajapakse regime to commit genocide of the Tamils by banning the LTTE that made Tamils' struggle for human rights and equality weaker, it may not be a surprise that Harper may shake hands with the alleged war criminal Rajapakse! Instead Harper should have told the Tamils that his party support Apartheid and it is  anti-Tamils!   What I can't understand is that an alleged war criminal regime is dictating, intimidating UN staff including Navi Pillay and so called western leaders are trying to attend the devil's party!",False,1380372765855,False,,3,[],,3,14568848,none,,1380372765855,0,6,False,Site,Abdul
source1_14568848_3,14568848,comment,N,9bb0b0bf5d714f2992bee677b93d5ded,,published,'Harper should help Tamils by going to Sri Lanka' ===== And help Canadians by staying there! ,False,1380548211405,False,,2,[],,,14568848,none,,1380548211405,0,2,False,Site,Neo-Classical_Liberal
source1_14568848_4,14568848,comment,N,a349ee63acff4491bda872bf4936d855,,published,"what an idea! chase away the non Tamils from torronto and we can vote for a 'self ruling government' in Torronto eelam as well.did you see the results: only about 250,000 voted in the northern province - a pure tamil state.total population in sri lanka: 20 million.",False,1380587993106,False,,1,[],,,14568848,none,,1380587993106,0,1,False,Site,VP9
source1_14568848_5,14568848,comment,N,1b3c88c31c2b464192958db8557868ff,,published,"Srilanka and Indian racist states spending lot of money in the world to write articles like these in favour of the GENOCIDAL RACIST Srilanka to get away from UN WAR CRIMES TRIBUNAL as Srilanka never ever going to investigate the genocide and punish any one involved in the genocide as Srilanka already appointed almost all MAJOR MILITARY OFFICERS,  accused of WAR CRIMES and CRIMES against HUMANITY, as Sriulankan ENVOYS around the world to keep them safe under the CLOUD of the DIPLOMATIC IMMUNITY.",False,1380486357300,False,,1,[],,1,14568848,none,,1380486357300,0,2,False,Site,Yonathan1
source1_14568848_6,14568848,comment,N,0894d42616a049e8bc7fba9d806b12b9,,published,"Successive Lankan governments since independence in 1948 have treated Eelam Tamils as aliens and extreme views are openly expressed.  For example in 2008 the Defence Secretary Gotabaya Rajapaksa ordered random arrests of Tamils because as he put it “Tamils are terrorists”. Few days before the recent provincial election, Gotabaya threatened a resumption of war if TNA won.  Senior Minister Wimal Weerawansa has threatened repeat Black-July. (For a week from 24 July 1983 (before LTTE era) Sinhala goons massacred up to 4000 Tamils which included a Tamil MP on remand). A constituent of the present Lankan government is the extreme nationalist party Jathika Hela Urumaya. The leader Champika Ranawakka predicted repeat Nandikadals – New Indian Express of 28 September.  (Nandikadal is the location where up to 500,000 Eelam Tamils were corralled into no-fire zone and bombed, shelled and strafed).  Lankan government must be force-fed a bit of good sense. International community must show their displeasure.  Canada’s boycott of CHOGM2013 will be a good start.  Sports boycott should be the next.  ",False,1380478780308,False,,1,[],,1,14568848,none,,1380478780308,0,2,False,Site,Pillai12
source1_14568848_7,14568848,comment,N,58b3ee61670d462e90da7bccf030455c,,published,"A reasoned argument that explains well the complexities of the Sri Lankan situation and the utility of diplomacy. It will be wasted on Harper and Baird, whose response to any foreign conflict is to pick one side and declare it to be the black hat that must either be shunned or bombed. In the case of Sri Lanka, as the editorial notes, the Conservatives are also looking greedily at tens of thousands of Tamil-Canadian voters as one key to electoral success in 2015.Boycotting the Commonwealth Summit might well be a legitimate option, given the thuggishness of the Rajapaksa government. An influential and respected Canadian government taking such a step could well have a meaningful impact, underlying to the Sinhalese that their triumphalism was coming at a steep price. Canada played such a role in the 80s on South Africa, when Mulroney defied the UK to champion the Commonwealth as a major player in the battle against apartheid.The problem is that coming from Harper and Baird, a Canadian boycott will have no impact, because they are widely seen around the world as incompetent and marginalized failures at diplomacy. As a result, no-one is going to follow their lead. Indeed, foreign countries are simply going to chalk this up to domestic Canadian political opportunism from the party that introduced the idea of the permanent electoral campaign and so will disregard it.Harper and Baird are simply too unsophisticated to manage foreign policy.",False,1380329325261,False,,1,[],,1,14568848,none,2,1380339559023,0,2,False,Site,The_Texan
source1_14568848_7_0,14568848,comment,N,67ae04904d374544a0c0d361251c6154,58b3ee61670d462e90da7bccf030455c,published,"For your information Sinhalese do not care whether Harper comes or not. Harper is isolated not Rajapakse considering that almost all the heads of governments pledge to attend the summit. . More you try to isolate Sri Lanka, more Sinhalese rally around Rajapakse. Only way you can get rid of Rajapakse is through an election. Sinhalese do not trust West and they would not allow country to be divided. BTW, more than 50% of the Tamils live with Sinhalse in the south. So this myth that Sinhalse mistreat Tamils is a blatant lie by LTTE supporting Tamil diaspora and their friends. ",False,1380339124650,False,58b3ee61670d462e90da7bccf030455c,-2,[],,2,14568848,none,,0,0,,False,Site,GMBA
source1_14568848_7_1,14568848,comment,N,09d96ac5156d4cf1975d7cbbe9487dd7,58b3ee61670d462e90da7bccf030455c,published,"Agree...  If Harper goes to Sri Lanka or not,  Rajapaksha Brothers and their supporters including, China, India, Iran, Russia and Pakistan to some extent Israel do not care.  Harper and USA Leaders will never go against China who is the main pillar that is supporting the corrupted goverment of Sri Lanka.     It is sad that a media like Globe and Mail has misunderstood the election results in the North.   What the people have done there is simply shown their frustration against the Govt of Sri Lanka.   They are telling the world, that they do not want buildings, roads, and bridges.  What they want is self respect. Tamils want freedom from oppression and they want occupying and oppressing security forces to leave the North and let the people do their business just like the people from the south.  They do not want to feel like slaves and live in fear every day whose daugther is going to be raped and murdered or who is going to be missing the next day.  Globe and Mail has failed to see the election violations by the Sri Lankan Government and its allias.   If they did not use the threat Tamils would have won 36 out of 36 .....  Also, if Globe and Mail is so naive to think that this election will solve the decades long problems of Tamils, well it is simply a foolish mistake and as Mr. Harper realised his mistake after it was too late, G&M will wake up soon and realize its mistake and  it will be too late as the occupying Army in the North will make sure the entier North wll be be colonized by the Sinhalese settlers who will be moving into the Tamil houses and lands with the support of the Sri Lankan Government and in the next election, Tamils will not be able to get even half of the seats that they got this time.   G&M, please study the history, pain and sufferings of the Tamils and respect our feelings before writing an article like this..... ",False,1380339559023,False,58b3ee61670d462e90da7bccf030455c,0,[],,,14568848,none,,0,0,,False,Site,Tuk Tuk
source1_14568848_8,14568848,comment,N,3e68364101584981b932941782a20d34,,published,"Is this anything new? No, not at all. In a nutshell, United Nations works according to the USA’s wishes that is paying the bulk of UN’s operating budget and the pay checques of the Secretary General and its staff. Eradicating terrorism in Sri Lanka is none of the West’s problems – especially which of the USA as it didn’t affect them as much as the 9/11 attack did. Then it is the Sri Lankan Tamils that live in the Diaspora who heavily contribute to USA’s presidential and State Governor’s campaigns that matter most; and their (Tamil Rebel’s clandestine movement against China and Russia who supports Sri Lankan govt to rid of terrorist attacks . Then this woman Navi Pillai who heads the UNHRC is clearly of Tamil origins that is heavily siding the so called Tamil cause in Sri Lanka that she will never have a good word for the government of Sri Lanka that eradicated the civil war of Sri Lanka. Sri Lanka has no other way but to stick to its guns and do the best for Sri Lanka and say heck with the United Nations that slave for the USA and its allies.      ",False,1380686665637,False,,0,[],,,14568848,none,1,1380728988002,0,,False,Site,Christopher Kay1
source1_14568848_8_0,14568848,comment,N,6c8f291c896e48959e653c1f4c0939e7,3e68364101584981b932941782a20d34,published,"Chris K: Is there anything new in your comment?  None at all.  The same bad-mouthing of UN, the same fiction about the Eelam Tamil Diaspora funding US elections and name calling of Navi Pillai. Have you wondered why even your so-called friends like China and Russia keep quiet when Lankan human rights record comes up for discussion.",False,1380728988002,False,3e68364101584981b932941782a20d34,0,[],,,14568848,none,,0,0,,False,Site,Pillai12
source1_14568848_9,14568848,comment,N,2efc98e925f14ce8841d3017275b2798,,published,"If Harper is to attend CHOGM in Sri Lanka then he would be considered a toothless tiger just as all those Sri Lankan Tamil Tigers that live in Scarborough, Ontario and other provinces in Canada in General; whose block vote that is Prime Minister Steven Harper’s bread and butter for his re-election. Harper was barking on behalf of Sri Lankan Tamils and then castigated the Prime Minister Mahinda Rajapakse and wowed not to attend CHOGM 2013 will now have to eat his own shoe before undertaking this unwelcome visit to Sri Lanka.      ",False,1380598925756,False,,0,[],,,14568848,none,1,1380730427787,0,,False,Site,Christopher Kay1
